PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,LATITUDE,LONGITUDE,PUS,Kampung KB,Rumah DataKU,BKB,BKR,BKL,UPPKA,PIK-R,BULAN,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,RATTE,-3.219464,118.996626,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,BESOANGIN,-3.232071,118.934716,1,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,PIRIANG TAPIKO,-3.134882,119.022814,1,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,PEBURRU,-3.269062,119.077413,1,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TALOBA,-3.136359,119.062461,1,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,POLLEWANI,-3.231729,119.049138,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,ARABUA,-3.324761,119.057037,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,BESOANGIN UTARA,-3.135347,118.974026,1,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,PODA,-3.361282,119.032057,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TARAMANU TUA,-3.28567,119.021242,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SIDODADI,-3.397287,119.21549,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SIDOREJO,-3.409938,119.217463,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SUMBEREJO,-3.387141,119.229449,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BUMIAYU,-3.422101,119.215024,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,KEBUNSARI,-3.441962,119.217715,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BANUA BARU,-3.38867,119.201973,1,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,NEPO,-3.456312,119.236558,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,SUGIHWARAS,-3.381177,119.214487,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,CAMPURJO,-3.405852,119.231523,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BUMIMULYO,-3.431881,119.22914,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,TUMPILING,-3.41093,119.259681,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,BAKKA-BAKKA,-3.376155,119.20338,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,ARJO SARI,-3.428032,119.203748,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,WONOMULYO,GALESON,-3.4388,119.255367,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,MAMUJU,BINANGA,-2.736152,118.939815,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,MAMUJU,MAMUNYU,-2.718345,118.965343,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,MAMUJU,KAREMA,-2.73506,118.905647,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,MAMUJU,RIMUKU,-2.721024,118.917105,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,MAMUJU,BAMBU,-2.696989,118.95892,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,MAMUJU,KARAMPUANG,-2.631789,118.88686,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,MAMUJU,TADUI,-2.68603,118.977598,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,MAMUJU,BATU PANNU,-2.706704,118.973921,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG,GALUNG,-2.822341,118.930297,1,Ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG,KASAMBANG,-2.8569723,118.9478948,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG,DAYANGINNA,-2.862557,118.870891,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG,OROBATU,-2.826111,118.848868,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG,TAKANDEANG,-2.805028,118.867436,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG,BELA,-2.89822,119.006544,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG,TAAN,-2.900927,118.942106,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG,TAMPALANG,-2.809103,118.909365,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG,RANTEDODA,-2.786436,118.858189,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG,KOPEANG,-2.811896,119.001471,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,SINYONYOI,-2.619429,119.046964,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,BEBANGA,-2.65479,119.016632,1,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,KALUKKU,-2.579032,119.098589,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,SINYONYOI SELATAN,-2.579302,119.057607,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,SONDOANG,-2.592722,119.112744,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,BERU-BERU,-2.5158605,119.0709433,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,BELANG BELANG,-2.4706699,119.1482069,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,KABULOANG,-2.5008163,119.1074341,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,KEANG,-2.6476687,119.1475119,NA,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,POKKANG,-2.5279148,119.0981402,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,GULILING,-2.5542154,119.0966372,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,UHAIMATE,-2.6263501,119.1292818,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,KALUKKU BARAT,-2.5297794,119.0504796,NA,Ada,Ada,Ada,Tidak ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUKKU,PAMMULUKANG,-2.5983959,119.0535171,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,KALUMPANG,-2.4768461,119.4854601,NA,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,KARATAUN,-2.5339502,119.5160099,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,KARAMA,-2.3751671,119.6156495,NA,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,SIRAUN,-2.5957785,119.608352,NA,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,TUMOGA,-2.4275443,119.601195,NA,Ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,SALUMAKKI,-2.5652141,119.6526208,NA,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,POLIO,-2.3943473,119.6477764,NA,Ada,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,LIMBONG,-2.4471649,119.5672443,NA,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,SANDAPANG,-2.336355,119.5906707,NA,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,KONDO BULO,-2.5455859,119.4861662,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,MAKKALIKI,-2.5124137,119.5829245,NA,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,BATU MAKKADA,-2.3972893,119.6788465,NA,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KALUMPANG,LASA',-2.6407507,119.6153256,NA,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,PAPALANG,TOABO,-2.3872835,119.1735784,NA,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,PAPALANG,PAPALANG,-2.4295946,119.1504075,NA,Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,PAPALANG,BONDA,-2.4175166,119.1381105,NA,Ada,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,PAPALANG,TOPORE,-2.4187645,119.1624761,NA,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,PAPALANG,SALUKAYU,-2.3813932,119.201965,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,PAPALANG,SUKADAMAI,-2.3681931,119.2256417,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,PAPALANG,BODA-BODA,-2.3934541,119.1932788,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,PAPALANG,SISANGO,-2.4135788,119.1982556,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,PAPALANG,BATU AMPA,-2.4577124,119.183963,NA,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,SAMPAGA,BUNDE,-2.3398221,119.1745264,NA,Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,SAMPAGA,KALONDING,-2.3804436,119.2667616,NA,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,SAMPAGA,TARAILU,-2.3104295,119.1769346,NA,Ada,Ada,Ada,Tidak ada,Ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,SAMPAGA,SAMPAGA,-2.3157601,119.1511763,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,SAMPAGA,TANAMBUAH,-2.345529,119.2187125,NA,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,SAMPAGA,SALUBARANA,-2.3718508,119.2373636,NA,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,SAMPAGA,LOSSO,-2.3198474,119.2001783,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,TOMMO,-2.2830744,119.2410087,NA,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,CAMPALOGA,-2.3155688,119.2990928,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,BUANA SAKTI,-2.2908906,119.2714331,NA,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,TAMEMONGGA,-2.3161346,119.2348712,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,TAMEJARRA,-2.2886459,119.3012347,NA,Ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,RANTEMARIO,-2.3097512,119.3278658,NA,Ada,Ada,Ada,Ada,Tidak ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,MALINO,-2.2642238,119.2968038,NA,Ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,KAKULLASANG,-2.2798004,119.3618112,NA,Ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,LELING,-2.2431533,119.4250019,NA,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,KALEPU,-2.3122457,119.2103347,NA,Ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,SANDANA,-2.2346853,119.3858703,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,LELING BARAT,-2.2128725,119.377939,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,LELING UTARA,-2.1692081,119.4613781,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,TOMMO,SALUDENGEN,-2.3539382,119.2655394,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,SIMBORO,SIMBORO,-2.6777515,118.8624556,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,SIMBORO,RANGAS,-2.658175,118.846047,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,SIMBORO,BOTTENG,-2.7827113,118.8625562,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,SIMBORO,SALETTO,-2.7357649,118.8479831,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,SIMBORO,SUMARE,-2.6523691,118.8032842,NA,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,SIMBORO,BOTTENG UTARA,-2.7518017,118.8539149,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,SIMBORO,TAPANDULLU,-2.6785595,118.7852828,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,SIMBORO,PATI'DI,-2.7155265,118.8607557,NA,Ada,Ada,Ada,Ada,Tidak ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,DUNGKAIT,-2.8539876,118.7984658,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,LEBANI,-2.7440806,118.7829325,NA,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,LABUANG RANO,-2.802492,118.766544,NA,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,PASABU,-2.856681,118.830725,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,TANETE PAO,-2.781059,118.819418,NA,Ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,PANGASAAN,-2.760769,118.806072,NA,Ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,TAPALANG BARAT,AHU,-2.8505286,118.8132102,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,BONEHAU,BONEHAU,-2.5480353,119.2974481,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,BONEHAU,SALUTIWO,-2.5288975,119.3489011,NA,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,BONEHAU,BUTTUADA,-2.710187,119.342692,NA,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,BONEHAU,TAMALEA,-2.478117,119.330236,NA,Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,BONEHAU,LUMIKA,-2.492735,119.389995,NA,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,BONEHAU,MAPPU,-2.468849,119.422429,NA,Ada,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,BONEHAU,BANUADA,-2.611795,119.239265,NA,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,BONEHAU,HINUA,-2.58261,119.266192,NA,Ada,Ada,Ada,Tidak ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,BONEHAU,KINATANG,-2.612189,119.393995,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,MAMUJU,KEP. BALA BALAKANG,BALA BALAKANG,-2.2226651,116.984027,NA,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMUJU,KEP. BALA BALAKANG,BALA-BALAKANG TIMUR,-2.4675921,117.363742,NA,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,mar
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,MAHAHE,-2.122958,119.365442,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,SALOBAJA,-2.156691,119.336074,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,TOBADAK,-2.104302,119.491646,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,PALONGAAN,-2.105264,119.40054,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,BATU PARIGI,-2.07222,119.538128,1,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,BAMBADARU,-2.167875,119.37234,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,SEJATI,-2.133079,119.56107,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOBADAK,SALOADAK,-2.150791,119.409562,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,POLO PANGALE,-2.276623,119.190498,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,PANGALE,-2.273746,119.188606,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,SARTANAMAJU,-2.261835,119.166387,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,POLO LERENG,-2.23699,119.195861,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,KUO,-2.246775,119.235157,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,POLO CAMBA,-2.21521,119.17945,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,LAMBA-LAMBA,-2.215995,119.158683,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,KOMBILING,-2.259571,119.14427,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,PANGALE,LEMO-LEMO,-2.295981,119.188293,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,BABANA,-2.099924,119.231957,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,LUMU,-2.174898,119.169027,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,PONTANAKAYANG,-2.161947,119.268355,1,Tidak ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,SALOGATTA,-2.160618,119.233792,1,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,KIRE,-2.136058,119.20719,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,TINALI,-2.185817,119.230014,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,SALUMANURUNG,-2.180959,119.197557,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,PASAPA,-2.193205,119.335021,1,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,BOJO,-2.199544,119.29773,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,BARAKKANG,-2.202677,119.21753,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,BUDONG-BUDONG,LEMBAH HADA,-2.206564,119.25614,1,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,BUDONG-BUDONG,-2.050442,119.216864,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TOPOYO,-2.044015,119.365096,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TUMBU,-2.015012,119.229686,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,KABUBU,-2.042255,119.260861,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,WAEPUTEH,-2.027062,119.267015,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,APRIL,
SULAWESI BARAT,MAMUJU TENGAH,TOPOYO,TANGKOU,-2.045013,119.315755,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,APRIL,
