PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,SUNTIK,PIL,KONDOM,IMPLAN,IUD,VASEKTOMI,TUBEKTOMI,MAL,PUS,PUS_KB,PUS_TIDAK_KB,PB,PA,MKJP,KBPP,UNMET_NEED,BULAN,
SULAWESI BARAT,POLEWALI,BALANIPA,PAMBUSUANG,278,70,17,33,8,0,28,0,900,,186,,434,69,,20.6666666666667,APRIL,
SULAWESI BARAT,POLEWALI,BALANIPA,SABANG SUBIK,165,21,7,8,3,0,9,0,412,,118,,213,20,,28.6407766990291,APRIL,
SULAWESI BARAT,POLEWALI,BALANIPA,TAMANGGALLE,76,29,0,26,1,0,6,0,363,,50,,138,33,,13.7741046831956,APRIL,
SULAWESI BARAT,POLEWALI,BALANIPA,TAMMAJARRA,122,12,29,9,5,0,4,0,294,,35,,181,18,,11.9047619047619,APRIL,
SULAWESI BARAT,POLEWALI,BINUANG,AMASSANGAN,148,73,4,51,1,0,13,0,551,,124,,290,65,,22.5045372050817,APRIL,
SULAWESI BARAT,POLEWALI,BINUANG,AMOLA,99,31,2,29,0,1,1,0,291,,40,,163,31,,13.745704467354,APRIL,
SULAWESI BARAT,POLEWALI,BINUANG,BATETANGNGA,307,98,15,82,2,2,10,0,858,,178,,518,96,,20.7459207459207,APRIL,
SULAWESI BARAT,POLEWALI,BINUANG,KALEOK,47,81,1,26,0,0,6,0,232,,11,,164,32,,4.74137931034483,APRIL,
SULAWESI BARAT,POLEWALI,BINUANG,KUAJANG,118,50,3,109,2,0,7,0,474,,88,,289,118,,18.5654008438819,APRIL,
SULAWESI BARAT,POLEWALI,BINUANG,MAMMI,84,85,7,81,2,0,6,0,377,,32,,265,89,,8.48806366047745,APRIL,
SULAWESI BARAT,POLEWALI,BINUANG,MIRRING,152,67,16,31,5,0,12,0,574,,92,,288,48,,16.0278745644599,APRIL,
SULAWESI BARAT,POLEWALI,BINUANG,PAKU,102,33,10,23,0,0,11,0,357,,113,,182,34,,31.6526610644258,APRIL,
SULAWESI BARAT,POLEWALI,BINUANG,REA,165,111,16,44,1,2,13,0,461,,49,,352,60,,10.6290672451193,APRIL,
SULAWESI BARAT,POLEWALI,BINUANG,TONYAMAN,269,203,5,99,12,0,11,0,843,,78,,602,122,,9.25266903914591,APRIL,
SULAWESI BARAT,POLEWALI,BULO,BULO,31,12,2,57,2,0,3,0,158,,23,,109,62,,14.5569620253165,APRIL,
SULAWESI BARAT,POLEWALI,BULO,DAALA TIMUR,61,73,0,14,0,0,0,0,179,,2,,148,14,,1.11731843575419,APRIL,
SULAWESI BARAT,POLEWALI,BULO,IHING,35,32,0,47,0,0,2,0,197,,17,,116,49,,8.62944162436548,APRIL,
SULAWESI BARAT,POLEWALI,BULO,KAROMBANG,73,24,0,36,1,0,1,0,210,,27,,135,38,,12.8571428571429,APRIL,
SULAWESI BARAT,POLEWALI,BULO,LENGGO,22,32,0,4,0,0,0,0,85,,11,,58,4,,12.9411764705882,APRIL,
SULAWESI BARAT,POLEWALI,BULO,PATAMBANUA,13,147,0,16,0,0,1,0,206,,3,,177,17,,1.45631067961165,APRIL,
SULAWESI BARAT,POLEWALI,BULO,PULLIWA,91,52,0,145,1,0,14,1,493,,87,,304,160,,17.6470588235294,APRIL,
SULAWESI BARAT,POLEWALI,BULO,SABURA,25,18,0,16,0,0,0,0,92,,16,,61,16,,17.3913043478261,APRIL,
SULAWESI BARAT,POLEWALI,BULO,SEPPORRAKI,55,22,1,39,0,0,3,0,145,,3,,120,42,,2.06896551724138,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,BONDE,131,29,2,9,5,1,5,0,510,,213,,182,20,,41.7647058823529,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,BOTTO,143,52,1,55,3,0,4,0,446,,43,,260,62,,9.64125560538117,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,GATTUNGAN,83,28,7,20,18,0,6,0,382,,101,,162,44,,26.4397905759162,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KATUMBANGAN,182,25,3,32,26,0,12,1,710,,218,,282,70,,30.7042253521127,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KATUMBANGAN LEMO,149,22,5,8,6,0,3,0,544,,139,,195,17,,25.5514705882353,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KENJE,152,23,20,5,3,0,11,0,448,,116,,217,19,,25.8928571428571,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAGI-AGI,147,42,8,11,2,0,5,0,384,,80,,215,18,,20.8333333333333,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LALIKO,151,31,5,6,2,0,16,0,526,,136,,211,24,,25.8555133079848,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAMPOKO,169,60,17,9,4,0,6,0,573,,199,,265,19,,34.7294938917976,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAPEO,128,26,17,16,6,0,9,0,614,,272,,202,31,,44.299674267101,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,ONGKO,60,14,4,16,2,0,0,0,269,,49,,96,18,,18.2156133828996,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PADANG,52,20,12,10,0,0,0,0,141,,7,,98,10,,4.9645390070922,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PADANG TIMUR,57,12,3,14,3,0,3,0,244,,74,,92,20,,30.327868852459,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PANYAMPA,165,42,8,6,2,0,4,0,431,,71,,227,12,,16.4733178654292,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PAPPANG,112,19,9,12,2,0,5,9,328,,49,,168,19,,14.9390243902439,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PARAPPE,179,38,16,26,3,0,16,0,499,,108,,278,45,,21.6432865731463,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,SUMARRANG,167,84,4,44,0,0,0,0,779,,271,,299,44,,34.788189987163,APRIL,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,SURUANG,75,32,8,8,0,0,3,0,285,,58,,144,11,,20.3508771929825,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,LEMBANG LEMBANG,138,56,47,22,1,0,12,0,408,,45,,276,35,,11.0294117647059,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,LIMBORO,50,31,10,20,3,0,8,0,255,,43,,133,31,,16.8627450980392,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,NAPO,103,27,5,31,2,0,10,0,291,,19,,178,43,,6.52920962199313,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,PALECE,36,50,40,14,1,0,4,0,205,,4,,145,19,,1.95121951219512,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,PENDULANGAN,36,19,2,3,0,0,1,0,117,,7,,61,4,,5.98290598290598,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,RENGGEANG,50,26,5,33,0,0,4,0,213,,21,,118,37,,9.85915492957746,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,SALARRI,33,14,8,12,0,0,2,0,167,,48,,69,14,,28.7425149700599,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,SAMASUNDU,72,58,7,25,1,0,4,0,229,,13,,167,30,,5.67685589519651,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,TANDASURA,93,20,15,31,2,0,10,0,248,,12,,174,43,,4.83870967741936,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,TANGAN BARU,35,9,1,46,0,0,6,0,163,,18,,97,52,,11.0429447852761,APRIL,
SULAWESI BARAT,POLEWALI,LIMBORO,TODANG TODANG,18,11,6,2,0,0,0,0,119,,33,,37,2,,27.7310924369748,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,BARU,162,72,14,38,4,0,11,0,635,,149,,311,53,,23.4645669291339,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,BATUPANGA,153,45,7,70,2,3,5,0,503,,108,,285,80,,21.4711729622266,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,BATUPANGA DAALA,130,78,4,88,0,1,5,0,441,,16,,308,94,,3.6281179138322,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,LUYO,125,16,0,51,3,2,15,0,313,,41,,213,71,,13.0990415335463,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,MAMBU,128,31,4,49,6,1,8,0,387,,79,,227,64,,20.4134366925065,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,MAPILI BARAT,157,45,3,37,0,0,10,0,374,,21,,252,47,,5.61497326203209,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,PUCCADI,150,18,0,34,1,0,7,0,267,,2,,210,42,,0.749063670411985,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,PUSSUI,100,50,7,39,0,1,5,0,333,,9,,240,45,,2.7027027027027,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,PUSSUI BARAT,48,10,4,24,17,1,5,0,199,,33,,110,47,,16.5829145728643,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,SAMBALI WALI,143,34,15,32,1,0,2,0,399,,25,,235,35,,6.265664160401,APRIL,
SULAWESI BARAT,POLEWALI,LUYO,TENGGELANG,180,41,25,58,2,0,7,0,511,,101,,322,67,,19.7651663405088,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,BEROANGIN,88,54,2,64,2,0,18,0,368,,46,,234,84,,12.5,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,BONNE BONNE,52,24,10,46,6,0,9,0,283,,56,,147,61,,19.7879858657244,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,BONRA,92,71,2,31,1,0,6,0,408,,129,,203,38,,31.6176470588235,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,BUKU,179,39,0,14,4,0,1,0,328,,29,,237,19,,8.84146341463415,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,KURMA,184,37,1,67,1,0,14,0,532,,114,,304,82,,21.4285714285714,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,LANDI KANUSUANG,139,44,2,127,0,0,10,0,537,,61,,322,137,,11.3594040968343,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,MAPILI,60,5,4,38,0,0,12,0,291,,116,,119,50,,39.8625429553265,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,RAPPANG BARAT,110,127,4,61,3,0,27,0,454,,33,,334,91,,7.26872246696035,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,RUMPA,104,43,5,35,5,0,6,0,430,,139,,198,46,,32.3255813953488,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,SATTOKO,34,17,0,36,0,0,6,0,112,,7,,93,42,,6.25,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,SEGERANG,108,53,4,18,1,0,5,0,244,,18,,189,24,,7.37704918032787,APRIL,
SULAWESI BARAT,POLEWALI,MAPILLI,UGIBARU,85,24,7,34,5,0,24,0,408,,140,,180,63,,34.3137254901961,APRIL,
SULAWESI BARAT,POLEWALI,MATAKALI,BARUMBUNG,133,65,3,43,7,1,2,0,421,,87,,254,53,,20.6650831353919,APRIL,
SULAWESI BARAT,POLEWALI,MATAKALI,BUNGA-BUNGA,77,55,10,18,1,0,8,0,228,,6,,169,27,,2.63157894736842,APRIL,
SULAWESI BARAT,POLEWALI,MATAKALI,INDOMAKKOMBONG,234,117,4,71,5,0,9,0,615,,68,,441,85,,11.0569105691057,APRIL,
SULAWESI BARAT,POLEWALI,MATAKALI,MATAKALI,165,50,11,36,16,0,6,0,526,,140,,284,58,,26.615969581749,APRIL,
SULAWESI BARAT,POLEWALI,MATAKALI,PASIANG,176,97,17,144,13,0,21,0,708,,104,,470,178,,14.6892655367232,APRIL,
SULAWESI BARAT,POLEWALI,MATAKALI,PETAMPANUA,173,34,2,80,15,1,8,0,792,,286,,313,104,,36.1111111111111,APRIL,
SULAWESI BARAT,POLEWALI,MATAKALI,TONROLIMA,151,67,3,32,7,0,11,0,453,,57,,272,50,,12.5827814569536,APRIL,
SULAWESI BARAT,POLEWALI,MATANGNGA,BA'BA TAPUA,41,13,0,20,0,0,1,0,94,,1,,75,21,,1.06382978723404,APRIL,
SULAWESI BARAT,POLEWALI,MATANGNGA,KATIMBANG,34,25,0,16,0,0,0,0,104,,1,,75,16,,0.961538461538462,APRIL,
SULAWESI BARAT,POLEWALI,MATANGNGA,LILLI,44,13,0,47,1,0,0,0,142,,10,,105,48,,7.04225352112676,APRIL,
SULAWESI BARAT,POLEWALI,MATANGNGA,MAMBU TAPUA,42,22,0,41,0,0,3,0,133,,4,,108,44,,3.00751879699248,APRIL,
SULAWESI BARAT,POLEWALI,MATANGNGA,MATANGNGA,44,11,5,40,0,0,2,0,143,,15,,102,42,,10.4895104895105,APRIL,
SULAWESI BARAT,POLEWALI,MATANGNGA,RANGOAN,36,30,0,11,0,0,0,0,124,,5,,77,11,,4.03225806451613,APRIL,
SULAWESI BARAT,POLEWALI,MATANGNGA,TAPUA,106,20,10,26,0,0,0,0,225,,11,,162,26,,4.88888888888889,APRIL,
SULAWESI BARAT,POLEWALI,POLEWALI,DARMA,239,134,3,116,14,0,27,0,1048,,225,,533,157,,21.469465648855,APRIL,
SULAWESI BARAT,POLEWALI,POLEWALI,LANTORA,120,103,8,47,27,0,16,0,771,,211,,321,90,,27.367055771725,APRIL,
SULAWESI BARAT,POLEWALI,POLEWALI,MADATE,221,119,54,97,26,0,23,0,1208,,272,,540,146,,22.5165562913907,APRIL,
SULAWESI BARAT,POLEWALI,POLEWALI,MANDING,184,46,11,61,9,0,22,1,713,,120,,343,92,,16.8302945301543,APRIL,
SULAWESI BARAT,POLEWALI,POLEWALI,PEKKABATA,175,56,36,34,16,0,9,0,621,,63,,327,59,,10.1449275362319,APRIL,
SULAWESI BARAT,POLEWALI,POLEWALI,POLEWALI,156,188,29,53,22,0,36,0,910,,174,,502,111,,19.1208791208791,APRIL,
SULAWESI BARAT,POLEWALI,POLEWALI,SULEWATANG,147,164,8,96,9,0,19,2,637,,80,,445,124,,12.5588697017268,APRIL,
SULAWESI BARAT,POLEWALI,POLEWALI,TAKATIDUNG,316,103,22,60,16,1,12,0,864,,118,,533,89,,13.6574074074074,APRIL,
SULAWESI BARAT,POLEWALI,POLEWALI,WATTANG,108,114,13,27,20,0,11,1,530,,95,,296,58,,17.9245283018868,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,BANATO REJO,242,85,0,22,4,0,2,0,407,,7,,356,28,,1.71990171990172,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,BATU,94,25,0,39,1,0,8,0,226,,14,,167,48,,6.19469026548673,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,BUSSU,83,59,1,16,0,0,5,0,211,,17,,165,21,,8.05687203791469,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,DAKKA,138,71,1,35,1,0,2,0,360,,27,,250,38,,7.5,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,JAMBU MALEA,98,93,9,24,0,0,7,0,316,,41,,232,31,,12.9746835443038,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,KALIMBUA,138,41,1,25,2,0,5,0,286,,26,,212,32,,9.09090909090909,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,KURRAK,47,35,0,4,1,0,1,1,114,,0,,90,6,,0,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,PALATTA,105,56,1,65,0,0,0,0,313,,11,,245,65,,3.51437699680511,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,PELITAKAN,108,35,2,9,1,0,12,0,289,,39,,188,22,,13.4948096885813,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,RAPPANG,122,86,3,49,1,0,11,0,399,,54,,273,61,,13.5338345864662,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,RISO,142,34,1,46,3,0,2,0,387,,91,,228,51,,23.5142118863049,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,TAPANGO,128,41,0,37,3,0,2,0,404,,108,,211,42,,26.7326732673267,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,TAPANGO BARAT,108,46,2,20,2,0,10,0,300,,43,,189,32,,14.3333333333333,APRIL,
SULAWESI BARAT,POLEWALI,TAPANGO,TUTTULA,80,21,3,12,0,0,1,0,171,,22,,118,13,,12.8654970760234,APRIL,
SULAWESI BARAT,POLEWALI,TINAMBUNG,BATULAYA,56,23,11,8,4,0,5,0,205,,46,,107,17,,22.4390243902439,APRIL,
SULAWESI BARAT,POLEWALI,TINAMBUNG,GALUNG LOMBOK,63,23,8,31,5,0,17,0,321,,91,,147,53,,28.3489096573209,APRIL,
SULAWESI BARAT,POLEWALI,TINAMBUNG,KARAMA,354,59,13,27,2,0,7,0,723,,63,,462,36,,8.71369294605809,APRIL,
SULAWESI BARAT,POLEWALI,TINAMBUNG,LEKOPADIS,50,17,4,26,2,0,8,0,307,,114,,107,36,,37.1335504885993,APRIL,
SULAWESI BARAT,POLEWALI,TINAMBUNG,SEPABATU,49,29,7,16,2,0,14,0,275,,50,,117,32,,18.1818181818182,APRIL,
SULAWESI BARAT,POLEWALI,TINAMBUNG,TANDUNG,75,21,8,17,4,0,11,0,276,,45,,138,32,,16.304347826087,APRIL,
SULAWESI BARAT,POLEWALI,TINAMBUNG,TANGNGA TANGNGA,151,50,2,6,2,0,8,0,471,,122,,219,16,,25.9023354564756,APRIL,
SULAWESI BARAT,POLEWALI,TINAMBUNG,TINAMBUNG,55,36,7,26,4,0,19,0,410,,153,,147,49,,37.3170731707317,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,AMBOPADANG,95,48,1,133,2,0,2,0,360,,18,,281,137,,5,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,ARABUA,86,31,0,9,0,16,2,0,192,,3,,144,27,,1.5625,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,BESOANGIN,71,7,0,44,0,0,0,0,181,,9,,122,44,,4.97237569060774,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,BESOANGIN UTARA,77,12,0,28,0,0,0,0,163,,17,,117,28,,10.4294478527607,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,PEBURRU,87,77,0,13,1,0,2,0,274,,42,,180,16,,15.3284671532847,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,PIRIANG TAPIKO,66,35,0,13,1,0,6,0,185,,30,,121,20,,16.2162162162162,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,PODA,52,64,0,9,0,1,1,0,220,,42,,127,11,,19.0909090909091,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,POLLEWANI,146,59,1,41,0,0,2,0,413,,107,,249,43,,25.90799031477,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,RATTE,37,84,0,55,1,1,0,0,337,,63,,178,57,,18.6943620178042,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,TALOBA,22,44,0,16,0,0,3,0,143,,22,,94,19,,15.3846153846154,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,TARAMANU,79,43,2,38,0,13,5,0,288,,44,,180,56,,15.2777777777778,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,TARAMANU TUA,56,44,0,56,3,0,4,0,229,,17,,166,63,,7.4235807860262,APRIL,
SULAWESI BARAT,POLEWALI,TUTAR,TUBBI,46,69,0,3,2,0,5,0,207,,38,,125,10,,18.3574879227053,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,ARJO SARI,166,88,4,11,11,0,8,0,398,,16,,297,30,,4.02010050251256,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,BAKKA-BAKKA,149,58,4,26,5,0,6,0,319,,2,,250,37,,0.626959247648903,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,BANUA BARU,108,42,19,20,12,0,4,0,304,,23,,213,36,,7.56578947368421,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,BUMIAYU,187,74,16,39,59,0,18,0,534,,20,,422,116,,3.74531835205993,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,BUMIMULYO,111,51,1,35,11,0,6,0,326,,12,,218,52,,3.68098159509202,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,CAMPURJO,148,81,14,36,15,0,16,0,417,,24,,314,67,,5.75539568345324,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,GALESON,193,55,1,31,5,0,6,0,432,,76,,293,42,,17.5925925925926,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,KEBUNSARI,138,58,18,39,47,1,11,0,398,,16,,338,98,,4.02010050251256,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,NEPO,154,57,8,31,9,1,2,1,389,,41,,263,43,,10.5398457583548,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,SIDODADI,183,41,8,59,26,0,15,0,851,,297,,332,100,,34.9001175088132,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,SIDOREJO,164,125,11,43,13,0,19,0,617,,88,,375,75,,14.2625607779579,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,SUGIHWARAS,294,195,30,79,24,0,17,1,835,,28,,657,120,,3.35329341317365,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,SUMBEREJO,296,132,34,91,34,0,7,1,802,,48,,603,132,,5.98503740648379,APRIL,
SULAWESI BARAT,POLEWALI,WONOMULYO,TUMPILING,153,62,4,30,3,0,9,0,412,,46,,277,42,,11.1650485436893,APRIL,APRIL
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,BAMBAIRA,53,29,6,111,4,0,13,0,501,,75,,219,128,,14.9700598802395,MEI,
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,KASOLOANG,52,23,0,59,12,0,12,0,335,,69,,158,83,,20.5970149253731,MEI,
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,TAMPAURE,95,53,2,46,5,0,11,0,357,,33,,218,62,,9.2436974789916,MEI,
SULAWESI BARAT,PASANGKAYU,BAMBAIRA,KALUKU NANGKA,103,58,2,54,5,0,13,0,488,,81,,235,72,,16.5983606557377,MEI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,BAMBALAMOTU,165,79,5,86,25,0,28,0,739,,92,,390,139,,12.4492557510149,MEI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,POLEWALI,86,100,2,54,16,1,13,0,580,,111,,273,84,,19.1379310344828,MEI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,RANDOMAYANG,117,66,2,139,13,0,35,0,681,,75,,382,187,,11.0132158590308,MEI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,PANGIANG,101,46,4,15,10,0,5,0,372,,69,,185,30,,18.5483870967742,MEI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,KALOLA,95,76,1,170,11,0,16,1,711,,69,,373,197,,9.70464135021097,MEI,
SULAWESI BARAT,PASANGKAYU,BAMBALAMOTU,WULAI,48,67,1,87,5,0,21,0,396,,29,,230,113,,7.32323232323232,MEI,
SULAWESI BARAT,PASANGKAYU,BARAS,BARAS,55,18,0,32,3,0,2,0,371,,92,,110,37,,24.7978436657682,MEI,
SULAWESI BARAT,PASANGKAYU,BARAS,BALANTI,193,56,0,65,7,1,8,0,499,,17,,334,81,,3.40681362725451,MEI,
SULAWESI BARAT,PASANGKAYU,BARAS,MOTU,215,98,5,98,35,0,30,0,922,,182,,482,163,,19.7396963123644,MEI,
SULAWESI BARAT,PASANGKAYU,BARAS,BULU PARIGI,64,9,3,58,1,0,1,0,307,,52,,136,60,,16.9381107491857,MEI,
SULAWESI BARAT,PASANGKAYU,BARAS,TOWONI,42,21,0,33,3,0,4,0,186,,14,,103,40,,7.52688172043011,MEI,
SULAWESI BARAT,PASANGKAYU,BARAS,KASANO,180,20,0,48,3,0,0,0,584,,118,,251,51,,20.2054794520548,MEI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,LILIMORI,99,31,4,74,17,0,23,0,517,,83,,248,114,,16.0541586073501,MEI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,KARAVE,107,34,4,61,10,0,8,0,419,,34,,242,79,,8.1145584725537,MEI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,BUKIT HARAPAN,43,22,0,31,6,1,2,0,210,,33,,105,40,,15.7142857142857,MEI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,KASTABUANA,93,23,3,26,7,0,9,0,269,,22,,162,42,,8.17843866171004,MEI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,SUMBER SARI,21,3,0,2,0,0,0,0,42,,5,,26,2,,11.9047619047619,MEI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,LELEJAE,70,29,13,37,8,0,10,0,247,,11,,167,55,,4.45344129554656,MEI,
SULAWESI BARAT,PASANGKAYU,BULU TABA,OMPI,51,25,3,12,3,0,1,0,135,,7,,95,16,,5.18518518518519,MEI,
SULAWESI BARAT,PASANGKAYU,DAPURANG,DAPURANG,203,61,3,55,17,1,3,0,719,,104,,353,76,,14.4645340751043,MEI,
SULAWESI BARAT,PASANGKAYU,DAPURANG,BENGGAULU,120,65,0,58,5,0,14,0,519,,99,,263,77,,19.0751445086705,MEI,
SULAWESI BARAT,PASANGKAYU,DAPURANG,TIRTABUANA,71,16,2,37,2,0,5,0,216,,40,,134,44,,18.5185185185185,MEI,
SULAWESI BARAT,PASANGKAYU,DAPURANG,BULU BONGGU,70,44,2,111,5,0,4,0,397,,46,,243,120,,11.5869017632242,MEI,
SULAWESI BARAT,PASANGKAYU,DAPURANG,SARASA,82,69,1,18,7,0,3,0,330,,47,,180,28,,14.2424242424242,MEI,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,TAMMARUNANG,59,45,1,44,5,0,8,0,410,,120,,162,57,,29.2682926829268,MEI,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,SAPTANAJAYA,115,28,1,20,7,0,5,0,317,,41,,177,32,,12.9337539432177,MEI,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,TARANGGI,15,16,0,34,4,0,2,0,146,,18,,71,40,,12.3287671232877,MEI,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,SIPAKAINGA,25,15,0,9,0,0,1,0,139,,31,,50,10,,22.3021582733813,MEI,
SULAWESI BARAT,PASANGKAYU,LARIANG,PARABU,27,22,7,31,16,0,10,0,197,,20,,121,57,,10.1522842639594,MEI,
SULAWESI BARAT,PASANGKAYU,LARIANG,KENANGAN,10,6,2,13,6,0,5,0,83,,19,,44,24,,22.8915662650602,MEI,
SULAWESI BARAT,PASANGKAYU,LARIANG,BAJAWALI,33,21,1,52,11,0,12,0,153,,3,,130,75,,1.96078431372549,MEI,
SULAWESI BARAT,PASANGKAYU,LARIANG,SINGGANI,73,40,0,31,8,0,8,0,251,,30,,161,47,,11.9521912350598,MEI,
SULAWESI BARAT,PASANGKAYU,LARIANG,KULU,29,26,0,19,5,0,1,0,133,,18,,82,25,,13.5338345864662,MEI,
SULAWESI BARAT,PASANGKAYU,LARIANG,BATU MATORU,28,13,0,21,4,0,7,0,166,,21,,73,32,,12.6506024096386,MEI,
SULAWESI BARAT,PASANGKAYU,LARIANG,BAMBAKORO,57,3,1,40,8,0,8,0,215,,19,,117,56,,8.83720930232558,MEI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,PASANGKAYU,907,552,34,245,334,25,44,0,4015,,784,,2151,648,,19.5267745952677,MEI,
